uuid,title,handle,research_data_creators,lead_chief_investigators,last_modified,withdrawn,type,date_available,year_issued,date_accessioned,rights,access_rights,doi,external_doi,faculty,school,for_codes,keywords,data_volume_bytes_orig,num_files_orig
b9971c5d-028a-4b56-be19-e9d3c2eaa8a3,Gay Community Periodic Survey: Melbourne 2007,1959.4/004_28,"Prestage, Garrett|Kippax, Susan","Holt, Martin",2024-02-27T14:29:41.670+00:00,False,Dataset,2021-11-26T10:31:34Z,2011,2021-11-26T10:31:34Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1243,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre|School of Population Health,110309 Infectious Diseases|111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men|HIV,0,0
84b03a4a-81d9-442c-b85b-a5fb5c3d3717,Gay Community Periodic Survey: Melbourne 2008,1959.4/004_29,"de Wit, John|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:37.923+00:00,False,Dataset,2021-11-26T10:32:06Z,2011,2021-11-26T10:32:06Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1282,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|Centre for Social Research in Health|The Kirby Institute|School of Population Health,111712 Health Promotion|110309 Infectious Diseases|110324 Venereology|111799 Public Health and Health Services not elsewhere classified,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men|HIV,0,0
cf597397-3e7a-47b7-92a9-408ea70d0fa0,Gay Community Periodic Survey: Melbourne 2009,1959.4/004_30,"Prestage, Garrett|de Wit, John","Holt, Martin",2024-02-27T14:29:43.366+00:00,False,Dataset,2021-11-26T10:32:26Z,2011,2021-11-26T10:32:26Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1298,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|Centre for Social Research in Health|The Kirby Institute|School of Population Health,111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|111712 Health Promotion|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay men|Gay community|HIV,0,0
4ce5432e-951d-416a-9dd0-4937be815d70,Gay Community Periodic Survey: Melbourne 2010,1959.4/004_142,"Van de Ven, Paul|Prestage, Garrett|Kippax, Susan","Holt, Martin",2024-02-27T14:29:39.571+00:00,False,Dataset,2021-11-26T10:32:54Z,2011,2021-11-26T10:32:54Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1326,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
9c0617e4-cd80-44ef-a075-5982a1baf5dd,Gay Community Periodic Survey: Melbourne 2011,1959.4/004_147,"Holt, Martin","Holt, Martin",2024-02-27T14:29:41.247+00:00,False,Dataset,2021-11-26T10:32:50Z,2011,2021-11-26T10:32:50Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1322,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
602195a5-6b85-41c8-9624-c55518331415,Gay Community Periodic Survey: Melbourne 2012,1959.4/004_2056,"Holt, Martin","Holt, Martin",2024-02-27T14:29:37.518+00:00,False,Dataset,2021-11-26T10:32:38Z,2012,2021-11-26T10:32:38Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1310,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|Centre for Social Research in Health|The Kirby Institute|Centre for Social Research in Health|The Kirby Institute|Centre for Social Research in Health|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
4be8a3c3-1080-4f4f-9ca0-92dce60f8062,Gay Community Periodic Survey: Melbourne February 1998,1959.4/004_20,"Van de Ven, Paul|Prestage, Garrett|Kippax, Susan","Holt, Martin",2024-02-27T14:29:38.747+00:00,False,Dataset,2021-11-26T10:32:16Z,2011,2021-11-26T10:32:16Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1291,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre|School of Population Health,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology|111712 Health Promotion,Gay community|HIV status|Sexual partners|Drug use|HIV|Sexual practices|Gay men|HIV testing|Health,0,0
b62c2327-2449-4ff2-8b4b-6c0a3eaff9e8,Gay Community Periodic Survey: National Report 2010,1959.4/004_2058,"Holt, Martin","Holt, Martin",2024-02-27T14:29:17.335+00:00,False,Dataset,2021-11-26T10:32:40Z,2012,2021-11-26T10:32:40Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1311,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Centre for Social Research in Health|The Kirby Institute|Centre for Social Research in Health|School of Population Health|Social Policy Research Centre,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
3b3cf582-d72f-475c-81b4-2469d78fe4c1,Gay Community Periodic Survey: Perth 2000,1959.4/004_92,"Holt, Martin","Holt, Martin",2024-02-27T14:29:05.607+00:00,False,Dataset,2021-11-26T10:31:49Z,2011,2021-11-26T10:31:49Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1262,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health,110309 Infectious Diseases|111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,Health|Sexual practices|HIV status|HIV testing|HIV|Sexual partners|Gay community|Drug use|Gay men,0,0
0adcc671-7d43-4f89-a778-a3664aea9923,Gay Community Periodic Survey: Perth 2002,1959.4/004_93,"Holt, Martin","Holt, Martin",2024-02-27T14:29:05.273+00:00,False,Dataset,2021-11-26T10:31:50Z,2011,2021-11-26T10:31:50Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1263,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health,111712 Health Promotion|110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,Sexual partners|HIV status|HIV testing|Gay men|Health|Drug use|Sexual practices|Gay community|HIV,0,0
6e03b0a7-81c4-4089-957e-56386fb80d89,Gay Community Periodic Survey: Perth 2004,1959.4/004_64,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:05.679+00:00,False,Dataset,2021-11-26T10:31:40Z,2011,2021-11-26T10:31:40Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1250,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,111712 Health Promotion|110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,Gay community|Health|Drug use|Sexual partners|Sexual practices|HIV|HIV status|Gay men|HIV testing,0,0
a14e99ae-2f90-4220-ab2b-5b65c38ac801,Gay Community Periodic Survey: Perth 2006,1959.4/004_65,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:05.454+00:00,False,Dataset,2021-11-26T10:31:39Z,2011,2021-11-26T10:31:39Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1249,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,110324 Venereology|111799 Public Health and Health Services not elsewhere classified,HIV testing|Drug use|HIV status|Infectious Diseases|Gay community|Sexual partners|Health|Health Promotion|Sexual practices|HIV|Gay men,0,0
3172fdd7-d141-4129-b97b-dcd1d1ffcbd5,Gay Community Periodic Survey: Perth 2008,1959.4/004_66,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:05.362+00:00,False,Dataset,2021-11-26T10:31:37Z,2011,2021-11-26T10:31:37Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1247,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,111799 Public Health and Health Services not elsewhere classified|110324 Venereology,Gay community|Sexual partners|Health Promotion|Sexual practices|HIV|Drug use|Infectious Diseases|Health|HIV testing|Gay men|HIV status,0,0
872405e4-a9e0-4f27-82d4-fc6f8c203d35,Gay Community Periodic Survey: Perth 2010,1959.4/004_67,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:05.534+00:00,False,Dataset,2021-11-26T10:31:38Z,2011,2021-11-26T10:31:38Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1248,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,110324 Venereology|111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases,HIV|Gay community|Sexual practices|Drug use|Health|Gay men|HIV status|Sexual partners|Health Promotion|HIV testing,0,0
b98abeb1-1da0-40e4-b460-2208af7cf810,Gay Community Periodic Survey: Perth September/October 1998,1959.4/004_2041,"Van de Ven, Paul|Prestage, Garrett|Kippax, Susan","Holt, Martin",2024-02-27T14:29:05.754+00:00,False,Dataset,2021-11-26T10:32:30Z,2012,2021-11-26T10:32:30Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1302,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
e875f958-36c1-4e29-9e30-e1f5a0593b04,Gay Community Periodic Survey: Queensland 2001,1959.4/004_68,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:29.573+00:00,False,Dataset,2021-11-26T10:31:36Z,2011,2021-11-26T10:31:36Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1245,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|110324 Venereology,NO FIELD,0,0
5f4069e9-d440-4e08-b7a4-161a7116a2f6,Gay Community Periodic Survey: Queensland 2002,1959.4/004_69,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:27.633+00:00,False,Dataset,2021-11-26T10:31:37Z,2011,2021-11-26T10:31:37Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1246,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion,Sexual practices|Gay men|Sexual partners|Drug use|Health|HIV|Gay community|HIV status|HIV testing,0,0
d56d214e-da54-42b0-9e41-53ebe11fbdcc,Gay Community Periodic Survey: Queensland 2003,1959.4/004_70,"Prestage, Garrett","Holt, Martin",2024-02-27T14:29:30.291+00:00,False,Dataset,2021-11-26T10:31:32Z,2011,2021-11-26T10:31:32Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1241,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV|Health|Gay men|HIV status|Drug use|Sexual partners|Gay community|HIV testing|Sexual practices,0,0
a157923e-880d-4adb-93e8-aad653bed598,Gay Community Periodic Survey: Queensland 2004,1959.4/004_71,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:26.754+00:00,False,Dataset,2021-11-26T10:31:33Z,2011,2021-11-26T10:31:33Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1242,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|110324 Venereology|111712 Health Promotion,Drug use|Gay men|Sexual practices|Gay community|Sexual partners|HIV status|Health|HIV testing,0,0
9bb8a74f-7b92-42f5-b17a-6b04b3362e9c,Gay Community Periodic Survey: Queensland 2005,1959.4/004_72,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:27.041+00:00,False,Dataset,2021-11-26T10:31:35Z,2011,2021-11-26T10:31:35Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1244,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,110324 Venereology|111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|111712 Health Promotion,Sexual practices|HIV testing|Gay men|Gay community|Drug use|Health|HIV|Sexual partners|HIV status,0,0
3e7ae80d-78f8-4fa6-b687-48c81b8b9c92,Gay Community Periodic Survey: Queensland 2006,1959.4/004_73,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:25.852+00:00,False,Dataset,2021-11-26T10:31:28Z,2011,2021-11-26T10:31:28Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1235,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,110309 Infectious Diseases|111712 Health Promotion|110324 Venereology|111799 Public Health and Health Services not elsewhere classified,HIV|Gay men|Health|HIV status|Sexual partners|Drug use|Gay community|HIV testing,0,0
2c478727-2705-4fa2-be5d-84b9f7235b86,Gay Community Periodic Survey: Queensland 2007,1959.4/004_74,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:27.962+00:00,False,Dataset,2021-11-26T10:31:29Z,2011,2021-11-26T10:31:29Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1237,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|110324 Venereology,Drug use|Gay Men|Sexual practices|Gay community|Sexual partners|HIV|HIV status|HIV testing|Health,0,0
e0ffe901-187a-4980-ae0b-4b688e79bc0e,Gay Community Periodic Survey: Queensland 2008,1959.4/004_75,"de Wit, John|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:28.295+00:00,False,Dataset,2021-11-26T10:31:30Z,2011,2021-11-26T10:31:30Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1238,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|Centre for Social Research in Health|The Kirby Institute,111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified|110324 Venereology|110309 Infectious Diseases,Health|HIV testing|HIV status|Gay community|HIV|Sexual partners|Sexual practices|Gay men|Drug use,0,0
60c6e4d1-7d6d-461b-86da-7f45ca298f8d,Gay Community Periodic Survey: Queensland 2009,1959.4/004_76,"de Wit, John|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:26.153+00:00,False,Dataset,2021-11-26T10:31:31Z,2011,2021-11-26T10:31:31Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1239,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|Centre for Social Research in Health|The Kirby Institute,111799 Public Health and Health Services not elsewhere classified|110324 Venereology|110309 Infectious Diseases|111712 Health Promotion,Health|HIV testing|HIV status|HIV|Sexual partners|Gay community|Sexual practices|Gay men|Drug use,0,0
9ec147c9-528d-487c-9539-97d58bb5088b,Gay Community Periodic Survey: Queensland 2010,1959.4/004_77,"de Wit, John|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:28.613+00:00,False,Dataset,2021-11-26T10:31:41Z,2011,2021-11-26T10:31:41Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1252,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|Centre for Social Research in Health|The Kirby Institute,111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion|110309 Infectious Diseases|110324 Venereology,HIV|Drug use|HIV testing|Health|HIV status|Sexual partners|Sexual practices|Gay community|Gay men,0,0
ddd7ad3d-9eac-41ec-88c2-021f215d1f48,Gay Community Periodic Survey: Queensland 2011,1959.4/004_2060,"Kippax, Susan|Prestage, Garrett","Holt, Martin",2024-02-27T14:29:27.332+00:00,False,Dataset,2021-11-26T10:32:12Z,2012,2021-11-26T10:32:12Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1286,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|The Kirby Institute|Social Policy Research Centre,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
5a2433bc-ae46-4753-9ba3-88469542ae9c,Gay Community Periodic Survey: Queensland June 1999,1959.4/004_94,"Holt, Martin","Holt, Martin",2024-02-27T14:29:29.911+00:00,False,Dataset,2021-11-26T10:31:51Z,2011,2021-11-26T10:31:51Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1264,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|Centre for Social Research in Health,111712 Health Promotion|111799 Public Health and Health Services not elsewhere classified|110324 Venereology|110309 Infectious Diseases,HIV|Drug use|HIV status|Gay community|HIV testing|Health|Gay men|Sexual practices|Sexual partners,0,0
